,Fecha,Costo_Directo,Costo_Indirecto,Peso_Promedio,Incremento,Incremento semanal(promedio),Sobrevivencia,Biomasa,Biomasa_Hectarea,Balanceado,Balanceado hectárea,Balanceado_Costo,Conversión_alimenticia,Comentario,FCA
27,2023-06-26,710.96,1470.63,9.314285714285715,0.31428571428571495,,95.5,28013.191428571427,2546.652857142857,1430,130,710.96,,nicovita  finalis 2.5 ,153.5276073619632
28,2023-06-27,833.96,1841.4199999999998,9.628571428571428,0.31428571428571317,,95.0,28787.832857142857,2617.075714285714,1430,130,710.96,,nicovita  finalis 2.5 ,148.51632047477744
29,2023-06-28,820.34,2903.87,9.942857142857143,0.31428571428571495,,94.5,29562.474285714285,2687.4985714285713,1650,150,820.34,,nicovita  finalis 2.5 ,165.94827586206895
30,2023-06-29,820.34,1878.4299999999998,10.257142857142856,0.31428571428571317,,94.0,30337.115714285716,2757.921428571429,1650,150,820.34,,nicovita  finalis 2.5 ,160.86350974930363
31,2023-06-30,820.34,6500.82,10.571428571428571,0.31428571428571495,,93.5,31111.757142857143,2828.344285714286,1650,150,820.34,,nicovita  finalis 2.5 ,156.0810810810811
32,2023-07-01,820.34,2170.19,10.885714285714284,0.31428571428571317,,93.0,31886.398571428574,2898.767142857143,1650,150,820.34,,nicovita  finalis 2.5 ,151.5748031496063
33,2023-07-02,820.34,1316.75,11.2,0.31428571428571495,2.04,92.5,32661.04,2969.19,1650,150,820.34,0.98,nicovita  finalis 2.5 ,147.32142857142858
34,2023-07-03,875.03,1679.9699999999998,11.528571428571428,0.3285714285714292,,92.42857142857143,33588.80857142857,3053.5314285714285,1760,160,875.03,,nicovita  finalis 2.5 ,152.6641883519207
35,2023-07-04,355.48,866.8899999999999,11.857142857142856,0.3285714285714274,,92.35714285714286,34516.577142857146,3137.8728571428574,715,65,355.48,,nicovita  finalis 2.5 ,60.30120481927712
36,2023-07-05,307.7,2931.8100000000004,12.185714285714285,0.3285714285714292,,92.28571428571429,35444.345714285715,3222.214285714286,0,0,0.0,,,0.0
37,2023-07-06,875.03,1504.1899999999998,12.514285714285714,0.3285714285714292,,92.21428571428571,36372.114285714284,3306.555714285714,1760,160,875.03,,nicovita  finalis 2.5 ,140.63926940639269
38,2023-07-07,875.03,1840.7699999999998,12.842857142857143,0.3285714285714292,,92.14285714285714,37299.88285714285,3390.8971428571426,1760,160,875.03,,nicovita  finalis 2.5 ,137.04115684093438
39,2023-07-08,875.03,1376.9299999999998,13.17142857142857,0.3285714285714274,,92.07142857142857,38227.65142857143,3475.2385714285715,1760,160,875.03,,nicovita  finalis 2.5 ,133.62255965292843
40,2023-07-09,975.03,1471.44,13.5,0.3285714285714292,2.08,92.0,39155.42,3559.58,1760,160,875.03,1.06,nicovita  finalis 2.5 ,130.37037037037038
41,2023-07-10,875.03,3740.88,13.82857142857143,0.3285714285714292,,92.0,40108.40857142857,3646.215714285714,1760,160,875.03,,nicovita  finalis 2.5 ,127.27272727272727
42,2023-07-11,969.53,1917.6599999999999,14.157142857142857,0.3285714285714274,,92.0,41061.39714285714,3732.8514285714286,1430,130,710.96,,nicovita  finalis 2.5 ,101.00908173562058
43,2023-07-12,875.03,4366.74,14.485714285714286,0.3285714285714292,,92.0,42014.38571428571,3819.4871428571428,1760,160,875.03,,nicovita  finalis 2.5 ,121.49901380670612
44,2023-07-13,902.37,1444.9,14.814285714285715,0.3285714285714292,,92.0,42967.374285714286,3906.122857142857,1815,165,902.37,,nicovita  finalis 2.5 ,122.5168756027001
45,2023-07-14,902.37,3558.1199999999994,15.142857142857144,0.3285714285714292,,92.0,43920.362857142856,3992.758571428571,1815,165,902.37,,nicovita  finalis 2.5 ,119.85849056603773
46,2023-07-15,902.37,3255.2400000000002,15.471428571428572,0.3285714285714274,,92.0,44873.35142857143,4079.3942857142856,1815,165,902.37,,nicovita  finalis 2.5 ,117.31301939058172
47,2023-07-16,902.37,1390.94,15.8,0.3285714285714292,2.11,92.0,45826.34,4166.03,1815,165,902.37,1.17,nicovita  finalis 2.5 ,114.87341772151898
48,2023-07-17,422.79,3681.039999999999,16.071428571428573,0.27142857142857224,,91.42857142857143,46294.72857142857,4208.611428571428,0,0,0.0,,,0.0
49,2023-07-18,902.37,1593.1100000000001,16.34285714285714,0.2714285714285687,,90.85714285714286,46763.11714285714,4251.192857142857,1815,165,902.37,,nicovita  finalis 2.5 ,111.05769230769232
50,2023-07-19,656.27,5065.25,16.614285714285714,0.27142857142857224,,90.28571428571429,47231.50571428571,4293.774285714286,1320,120,656.27,,nicovita  finalis 2.5 ,79.44969905417025
51,2023-07-20,847.68,1829.16,16.885714285714286,0.27142857142857224,,89.71428571428571,47699.89428571428,4336.355714285714,1705,155,847.68,,nicovita  finalis 2.5 ,100.97292724196278
52,2023-07-21,847.68,1620.62,17.15714285714286,0.27142857142857224,,89.14285714285714,48168.282857142854,4378.937142857143,1705,155,847.68,,nicovita  finalis 2.5 ,99.37552039966694
53,2023-07-22,847.68,1381.06,17.428571428571427,0.2714285714285687,,88.57142857142857,48636.671428571426,4421.518571428572,1705,155,847.68,,nicovita  finalis 2.5 ,97.82786885245902
54,2023-07-23,847.68,1406.6599999999999,17.7,0.27142857142857224,2.09,88.0,49105.06,4464.1,1705,155,847.68,1.3,nicovita  finalis 2.5 ,96.32768361581921
55,2023-07-24,980.18,2268.34,18.099999999999998,0.3999999999999986,,88.0,50214.77857142857,4564.982857142857,1815,165,902.37,,nicovita  finalis 2.5 ,100.27624309392266
56,2023-07-25,902.37,1674.75,18.5,0.40000000000000213,,88.0,51324.49714285714,4665.865714285715,1815,165,902.37,,nicovita  finalis 2.5 ,98.10810810810811
57,2023-07-26,902.37,1461.35,18.9,0.3999999999999986,,88.0,52434.21571428571,4766.748571428571,1815,165,902.37,,nicovita  finalis 2.5 ,96.03174603174604
58,2023-07-27,902.37,1988.36,19.3,0.40000000000000213,,88.0,53543.934285714284,4867.631428571429,1815,165,902.37,,nicovita  finalis 2.5 ,94.04145077720207
59,2023-07-28,902.37,1470.3400000000001,19.7,0.3999999999999986,,88.0,54653.65285714286,4968.5142857142855,1815,165,902.37,,nicovita  finalis 2.5 ,92.13197969543148
60,2023-07-29,902.37,3321.76,20.1,0.40000000000000213,,88.0,55763.37142857142,5069.397142857142,1815,165,902.37,,nicovita  finalis 2.5 ,90.29850746268656
61,2023-07-30,902.37,5253.58,20.5,0.3999999999999986,2.17,88.0,56873.09,5170.28,1815,165,902.37,1.34,nicovita  finalis 2.5 ,88.53658536585365
62,2023-07-31,109.38,7950.669999999999,21.021428571428572,0.5214285714285722,,87.57142857142857,57993.392857142855,5272.125714285714,220,20,109.38,,nicovita  finalis 2.5 ,10.465511382942575
63,2023-08-01,564.21,1753.95,21.54285714285714,0.5214285714285687,,87.14285714285714,59113.69571428571,5373.971428571428,1815,165,846.98,,nicovita  qualis  2.0 ,84.25066312997349
64,2023-08-02,461.99,1833.94,22.064285714285713,0.5214285714285722,,86.71428571428571,60233.99857142857,5475.817142857142,1815,165,846.98,,nicovita  qualis  2.0 ,82.25963094852703
65,2023-08-03,538.99,1306.87,22.585714285714285,0.5214285714285722,,86.28571428571429,61354.30142857142,5577.662857142857,1705,155,795.65,,nicovita  qualis  2.0 ,75.49019607843137
66,2023-08-04,538.99,1537.2099999999998,23.107142857142858,0.5214285714285722,,85.85714285714286,62474.60428571428,5679.5085714285715,1815,165,846.98,,nicovita  qualis  2.0 ,78.54714064914992
67,2023-08-05,,1363.54,23.628571428571426,0.5214285714285687,,85.42857142857143,63594.90714285714,5781.354285714286,1815,165,846.98,,nicovita  qualis  2.0 ,76.813784764208
68,2023-08-06,461.99,623.1899999999999,24.15,0.5214285714285722,2.32,85.0,64715.21,5883.2,0,0,0.0,1.32,,0.0
69,2023-08-07,513.32,1588.6799999999998,24.414285714285715,0.264285714285716,,84.78571428571429,65247.775714285715,5931.615714285714,1650,150,769.99,,nicovita  qualis  2.0 ,67.58338209479227
70,2023-08-08,513.32,2267.37,24.678571428571427,0.26428571428571246,,84.57142857142857,65780.34142857142,5980.0314285714285,1595,145,744.32,,nicovita  qualis  2.0 ,64.63096960926194
71,2023-08-09,513.32,1517.29,24.942857142857143,0.264285714285716,,84.35714285714286,66312.90714285715,6028.447142857142,1595,145,744.32,,nicovita  qualis  2.0 ,63.94616265750286
72,2023-08-10,513.32,3580.2799999999997,25.207142857142856,0.26428571428571246,,84.14285714285714,66845.47285714286,6076.862857142857,1595,145,744.32,,nicovita  qualis  2.0 ,63.275715500141686
73,2023-08-11,513.32,1356.26,25.47142857142857,0.264285714285716,,83.92857142857143,67378.03857142857,6125.278571428571,1595,145,744.32,,nicovita  qualis  2.0 ,62.61918115535614
74,2023-08-12,513.32,1297.7199999999998,25.735714285714288,0.264285714285716,,83.71428571428571,67910.60428571429,6173.694285714286,1595,145,744.32,,nicovita  qualis  2.0 ,61.97613100194282
75,2023-08-13,513.32,1275.99,26.0,0.26428571428571246,2.27,83.5,68443.17,6222.11,1595,145,744.32,1.42,nicovita  qualis  2.0 ,61.34615384615385
76,2023-08-14,,1792.63,26.0,0.0,,83.5,68443.17,6222.11,1595,145,744.32,,nicovita  qualis  2.0 ,61.34615384615385
77,2023-08-15,410.66,1217.66,26.0,0.0,,83.5,68443.17,6222.11,1540,140,718.65,,nicovita  qualis  2.0 ,59.23076923076923
